,Unnamed: 0,guess,author,presynaptic_ID,counts,postsynaptic_ID,symbol,dorso-ventral,frequency_counts
1570,10886,Mi1,100,720575940624177900,17,720575940632685004,Mi1,,4
1571,11924,Mi1,100,720575940626298567,36,720575940630381007,Mi1,,6
1572,11188,Mi1,100,720575940612556438,17,720575940630587855,Mi1,,5
1573,11667,Mi1,100,720575940605215665,35,720575940632269267,Mi1,,4
1574,11549,Mi1,100,720575940603042272,22,720575940641411547,Mi1,,5
1575,11023,Mi1,100,720575940624467644,45,720575940630182364,Mi1,,3
1576,11398,Mi1,100,720575940639404605,31,720575940635075038,Mi1,,3
1577,10964,Mi1,100,720575940627167253,22,720575940603339232,Mi1,,5
1578,1093,Mi1,100,720575940625410441,11,720575940631961657,Mi1,,2
1579,11825,Mi1,100,720575940638827984,25,720575940633297377,Mi1,,4
1580,11318,Mi1,100,720575940628107881,37,720575940633641442,Mi1,,4
1581,10429,Mi1,100,720575940628544828,33,720575940637610468,Mi1,,5
1582,11451,Mi1,100,720575940629170220,27,720575940637809124,Mi1,,5
1583,10926,Mi1,100,720575940637228341,19,720575940624703979,Mi1,,4
1584,11591,Mi1,100,720575940611126648,42,720575940623872492,Mi1,,4
1585,11859,Mi1,100,720575940638102384,26,720575940613190125,Mi1,,4
1586,10612,Mi1,100,720575940632700256,15,720575940620693999,Mi1,,4
1587,10736,Mi1,100,720575940623942408,31,720575940603904496,Mi1,,5
1588,10809,Mi1,100,720575940643633352,13,720575940627110385,Mi1,,7
1589,1235,Mi1,100,720575940633476141,19,720575940624007176,Mi1,,5
1590,518,Mi1,100,720575940646413108,35,720575940627327034,Mi1,,3
1591,10573,Mi1,100,720575940621699521,14,720575940640240117,Mi1,,4
1592,11114,Mi1,100,720575940631718028,26,720575940641272309,Mi1,,6
1593,10661,Mi1,100,720575940612562525,30,720575940631615993,Mi1,,4
1594,12077,Mi1,100,720575940608278281,24,720575940624003581,Mi1,,4
1595,10518,Mi1,100,720575940640672501,40,720575940617474561,Mi1,,4
1596,11514,Mi1,100,720575940629418110,29,720575940626534914,Mi1,,4
1597,11255,Mi1,100,720575940620922644,18,720575940627288580,Mi1,,5
1598,11976,Mi1,100,720575940617449506,29,720575940622057989,Mi1,,4
1599,11736,Mi1,100,720575940618710813,13,720575940609042955,Mi1,,2
1600,10383,Mi1,100,720575940627864305,27,720575940616524305,Mi1,,4
1601,931,Mi1,100,720575940627967101,19,720575940628099130,Mi1,,6
1602,11770,Mi1,100,720575940632433052,21,720575940631009810,Mi1,,4
1603,13754,Mi1,100,720575940632164044,35,720575940620515857,Mi1,,5
1604,12452,Mi1,100,720575940621454427,28,720575940618910228,Mi1,,4
1605,13646,Mi1,100,720575940643862324,22,720575940626852373,Mi1,,5
1606,13713,Mi1,100,720575940638312006,17,720575940627866129,Mi1,,5
1607,12285,Mi1,100,720575940617882342,22,720575940645597719,Mi1,,5
1608,12982,Mi1,100,720575940606721801,29,720575940616696347,Mi1,,2
1609,13822,Mi1,100,720575940604714929,20,720575940626256421,Mi1,,7
1610,13529,Mi1,100,720575940630787599,26,720575940614001192,Mi1,,4
1611,13063,Mi1,100,720575940606665564,30,720575940622221865,Mi1,,4
1612,449,Mi1,100,720575940644510574,30,720575940625276990,Mi1,,5
1613,13368,Mi1,100,720575940621304229,21,720575940629557803,Mi1,,4
1614,12505,Mi1,100,720575940611551857,48,720575940629942827,Mi1,,5
1615,12793,Mi1,100,720575940625276958,32,720575940619979313,Mi1,,5
1616,13419,Mi1,100,720575940619944360,32,720575940615610930,Mi1,,4
1617,12223,Mi1,100,720575940621308912,29,720575940612874803,Mi1,,3
1618,13126,Mi1,100,720575940626971560,26,720575940646586932,Mi1,,5
1619,13490,Mi1,100,720575940627077834,15,720575940638730805,Mi1,,6
1620,13590,Mi1,100,720575940629545803,20,720575940619459126,Mi1,,4
1621,13260,Mi1,100,720575940617029009,17,720575940632310328,Mi1,,3
1622,13200,Mi1,100,720575940632856289,23,720575940631122489,Mi1,,5
1623,1161,Mi1,100,720575940651887094,46,720575940637958207,Mi1,,4
1624,12861,Mi1,100,720575940610007598,18,720575940616616507,Mi1,,4
1625,12590,Mi1,100,720575940630588101,24,720575940630186556,Mi1,,3
1626,12662,Mi1,100,720575940610578786,37,720575940639844925,Mi1,,4
1627,13299,Mi1,100,720575940631644719,35,720575940639273535,Mi1,,4
1628,12393,Mi1,100,720575940644342688,13,720575940621824577,Mi1,,5
1629,12144,Mi1,100,720575940630046736,28,720575940631286343,Mi1,,4
1630,12332,Mi1,100,720575940609063800,31,720575940624196169,Mi1,,4
1631,12744,Mi1,100,720575940626089609,29,720575940628122186,Mi1,,6
1632,12918,Mi1,100,720575940630936315,25,720575940620384848,Mi1,,6
1633,13034,Mi1,100,720575940613073918,16,720575940632441427,Mi1,,4
1634,1305,Mi1,100,720575940643929800,25,720575940618340416,Mi1,,4
1635,12424,Mi1,100,720575940633872865,8,720575940618265172,Mi1,,5
1636,15423,Mi1,100,720575940622954189,22,720575940619156052,Mi1,,5
1637,14098,Mi1,100,720575940604687532,24,720575940640356952,Mi1,,4
1638,15244,Mi1,100,720575940640466677,14,720575940616788573,Mi1,,6
1639,15127,Mi1,100,720575940627273274,18,720575940620771937,Mi1,,3
1640,14722,Mi1,100,720575940632113439,37,720575940622586467,Mi1,,4
1641,14205,Mi1,100,720575940634682487,23,720575940622953059,Mi1,,8
1642,14369,Mi1,100,720575940625273118,34,720575940632760933,Mi1,,3
1643,15477,Mi1,100,720575940622913285,24,720575940605432422,Mi1,,4
1644,14866,Mi1,100,720575940615658407,39,720575940637610597,Mi1,,4
1645,726,Mi1,100,720575940630142265,40,720575940615215170,Mi1,,4
1646,15168,Mi1,100,720575940631083215,16,720575940632439400,Mi1,,2
1647,14956,Mi1,100,720575940628590235,25,720575940636338789,Mi1,,7
1648,15202,Mi1,100,720575940630745036,10,720575940614926954,Mi1,,6
1649,15384,Mi1,100,720575940628694671,10,720575940628488811,Mi1,,7
1650,14652,Mi1,100,720575940646369588,21,720575940635927151,Mi1,,4
1651,15535,Mi1,100,720575940616787061,29,720575940635951727,Mi1,,4
1652,14441,Mi1,100,720575940625813054,27,720575940638747251,Mi1,,6
1653,14542,Mi1,100,720575940617637204,22,720575940630925942,Mi1,,4
1654,14013,Mi1,100,720575940615658713,28,720575940649980537,Mi1,,4
1655,14792,Mi1,100,720575940610580578,39,720575940621759100,Mi1,,4
1656,108,Mi1,100,720575940635506528,28,720575940638392390,Mi1,,4
1657,14305,Mi1,100,720575940637885043,36,720575940629580414,Mi1,,4
1658,14504,Mi1,100,720575940632769678,14,720575940620894854,Mi1,,5
1659,14598,Mi1,100,720575940623530032,17,720575940620243591,Mi1,,4
1660,14169,Mi1,100,720575940640250496,18,720575940633678478,Mi1,,4
1661,15077,Mi1,100,720575940615266866,13,720575940628613775,Mi1,,4
1662,13870,Mi1,100,720575940630446970,39,720575940636273294,Mi1,,5
1663,14254,Mi1,100,720575940615240103,28,720575940614431378,Mi1,,4
1664,15611,Mi1,100,720575940634978222,20,720575940624659092,Mi1,,6
1665,15312,Mi1,100,720575940618156702,37,720575940610845333,Mi1,,4
1666,13948,Mi1,100,720575940620922644,29,720575940634346135,Mi1,,5
1667,48,Mi1,100,720575940620298754,22,720575940623820873,Mi1,,3
1668,15017,Mi1,100,720575940605581024,26,720575940613032600,Mi1,,5
1669,16284,Mi1,100,720575940619624630,27,720575940629322395,Mi1,,4
1670,16736,Mi1,100,720575940629170220,20,720575940634067612,Mi1,,5
1671,16849,Mi1,100,720575940630964551,33,720575940618381981,Mi1,,4
1672,17419,Mi1,100,720575940622838408,34,720575940617699998,Mi1,,5
1673,17066,Mi1,100,720575940626917635,13,720575940634333852,Mi1,,3
1674,15661,Mi1; Medullary intrinsic neuron 1; FBbt_00003776,392,720575940624864263,7,720575940620696229,Mi1,,2
1675,16914,Mi1,100,720575940616304925,27,720575940631339700,Mi1,,4
1676,16789,Mi1,100,720575940628877161,10,720575940621468352,Mi1,,2
1677,17117,Mi1,100,720575940610695338,26,720575940619197121,Mi1,,4
1678,673,Mi1,100,720575940634682487,21,720575940624230473,Mi1,,8
1679,16652,Mi1,100,720575940647995769,38,720575940620894913,Mi1,,5
1680,16090,Mi1,100,720575940629485041,32,720575940623813316,Mi1,,4
1681,15822,Mi1,100,720575940631147484,22,720575940626555589,Mi1,,4
1682,16571,Mi1,100,720575940618902811,33,720575940640475856,Mi1,,4
1683,16011,Mi1,100,720575940615279419,40,720575940613591761,Mi1,,4
1684,17007,Mi1,100,720575940611524835,18,720575940610759378,Mi1,,3
1685,17313,Mi1,100,720575940614750870,26,720575940633295571,Mi1,,4
1686,15690,Mi1,100,720575940626810442,31,720575940630219479,Mi1,,4
1687,17184,Mi1,100,720575940610953478,29,720575940617132761,Mi1,,4
1688,17253,Mi1,100,720575940635542895,26,720575940608408282,Mi1,,6
1689,384,Mi1,100,720575940614518678,19,720575940637934254,Mi1,,4
1690,16221,Mi1,100,720575940630011961,31,720575940614822621,Mi1,,4
1691,16336,Mi1,100,720575940625800209,25,720575940612694755,Mi1,,4
1692,15882,Mi1,100,720575940621181424,36,720575940612221669,Mi1,,4
1693,15950,Mi1,100,720575940637260133,22,720575940618037990,Mi1,,4
1694,15739,Mi1,100,720575940626850678,55,720575940628097768,Mi1,,4
1695,17374,Mi1,100,720575940636136799,25,720575940637741801,Mi1,,2
1696,16974,Mi1,100,720575940626852201,22,720575940624710379,Mi1,,5
1697,17487,Mi1,100,720575940625653652,12,720575940612584173,Mi1,,5
1698,16164,Mi1,100,720575940619899294,17,720575940612246258,Mi1,,4
1699,16407,Mi1,100,720575940636425870,17,720575940621429492,Mi1,,5
1700,270,Mi1,100,720575940618420278,30,720575940600850441,Mi1,,4
1701,988,Mi1,100,720575940639131876,30,720575940624201805,Mi1,,3
1702,16483,Mi1,100,720575940621189358,47,720575940630739705,Mi1,,5
1703,18232,Mi1,100,720575940632443804,33,720575940629263098,Mi1,,4
1704,18007,Mi1,100,720575940643285389,7,720575940629435130,Mi1,,4
1705,19040,Mi1,100,720575940619876890,19,720575940630086394,Mi1,,6
1706,18498,Mi1,100,720575940618392157,18,720575940615566078,Mi1,,5
1707,18777,Mi1,100,720575940626425219,20,720575940627702534,Mi1,,4
1708,18365,Mi1,100,720575940631369078,13,720575940628951814,Mi1,,4
1709,19085,Mi1,100,720575940625483322,26,720575940629023494,Mi1,,3
1710,18615,Mi1,100,720575940618697506,26,720575940607955723,Mi1,,4
1711,18173,Mi1,100,720575940617509716,21,720575940621689613,Mi1,,4
1712,2966,Mi1,100,720575940631103007,27,720575940628418639,Mi1,,5
1713,18563,Mi1,100,720575940621194405,23,720575940627446549,Mi1,,5
1714,17784,Mi1,100,720575940621683973,34,720575940617771803,Mi1,,4
1715,18814,Mi1,100,720575940624121322,11,720575940627331870,Mi1,,7
1716,19014,Mi1,100,720575940614545851,15,720575940622684966,Mi1,,4
1717,17972,Mi1,100,720575940643633352,6,720575940624124716,Mi1,,7
1718,17737,Mi1,100,720575940622954189,13,720575940626873132,Mi1,,5
1719,18968,Mi1,100,720575940636051551,11,720575940616794930,Mi1,,3
1720,18296,Mi1,100,720575940632845463,24,720575940615035699,Mi1,,4
1721,17597,Mi1,100,720575940627970122,25,720575940646585140,Mi1,,4
1722,17925,Mi1,100,720575940611625238,22,720575940638987061,Mi1,,5
1723,3424,Mi1,100,720575940617817693,32,720575940620644434,Mi1,,5
1724,19128,Mi1,100,720575940613616559,32,720575940646845236,Mi1,,5
1725,18420,Mi1,100,720575940614212258,32,720575940629814071,Mi1,,5
1726,18115,Mi1,100,720575940623877828,23,720575940619647808,Mi1,,4
1727,17860,Mi1,100,720575940637651034,32,720575940628405064,Mi1,,4
1728,17684,Mi1,100,720575940617320331,12,720575940631030603,Mi1,,4
1729,18669,Mi1,100,720575940641108699,31,720575940624247629,Mi1,,5
1730,18032,Mi1,100,720575940627147080,36,720575940640066382,Mi1,,6
1731,18909,Mi1,100,720575940621548543,24,720575940638284622,Mi1,,4
1732,18721,Mi1,100,720575940629678124,21,720575940638681934,Mi1,,4
1733,18856,Mi1,100,720575940621710831,27,720575940627753810,Mi1,,5
1734,2826,Mi1,100,720575940634823822,19,720575940621705298,Mi1,,4
1735,17542,Mi1,100,720575940619265140,38,720575940619572053,Mi1,,5
1736,20315,Mi1,100,720575940628444688,15,720575940616452950,Mi1,,4
1737,19597,Mi1,100,720575940620859574,44,720575940619580245,Mi1,,4
1738,19546,Mi1,100,720575940614989107,14,720575940638729048,Mi1,,5
1739,20802,Mi1,100,720575940622490381,17,720575940637823834,Mi1,,5
1740,19196,Mi1,100,720575940620728710,20,720575940617241437,Mi1,,6
1741,20847,Mi1,100,720575940615649366,14,720575940622955363,Mi1,,3
1742,20699,Mi1,100,720575940612393000,38,720575940624941924,Mi1,,4
1743,20169,Mi1,100,720575940617320331,20,720575940636459877,Mi1,,4
1744,19686,Mi1,100,720575940631162410,18,720575940605762406,Mi1,,5
1745,2756,Mi1,100,720575940611704689,19,720575940621111381,Mi1,,5
1746,19400,Mi1,100,720575940610418296,17,720575940629767015,Mi1,,4
1747,19439,Mi1,100,720575940620159960,32,720575940630809448,Mi1,,3
1748,20402,Mi1,100,720575940633149324,28,720575940630268780,Mi1,,4
1749,20460,Mi1,100,720575940644639904,20,720575940620608365,Mi1,,5
1750,20928,Mi1,100,720575940625668868,28,720575940645362542,Mi1,,7
1751,19254,Mi1,100,720575940639022911,24,720575940635683695,Mi1,,4
1752,20754,Mi1,100,720575940617839832,22,720575940612049777,Mi1,,4
1753,19753,Mi1,100,720575940628683516,30,720575940612318065,Mi1,,6
1754,20085,Mi1,100,720575940629246586,59,720575940604142453,Mi1,,6
1755,19307,Mi1,100,720575940613416744,36,720575940604636021,Mi1,,4
1756,3495,Mi1,100,720575940637161013,20,720575940616530006,Mi1,,5
1757,19951,Mi1,100,720575940627539653,24,720575940621024124,Mi1,,4
1758,19776,Mi1,100,720575940611362965,43,720575940621505404,Mi1,,4
1759,20895,Mi1,100,720575940616083212,11,720575940622713724,Mi1,,1
1760,19869,Mi1,100,720575940619471440,33,720575940628347774,Mi1,,3
1761,20219,Mi1,100,720575940625061885,35,720575940639402880,Mi1,,4
1762,20505,Mi1,100,720575940629714999,37,720575940625460099,Mi1,,4
1763,20615,Mi1,100,720575940637746493,37,720575940620381062,Mi1,,5
1764,20585,Mi1,100,720575940604255712,15,720575940623336330,Mi1,,5
1765,20349,Mi1,100,720575940628590235,24,720575940623203210,Mi1,,7
1766,19495,Mi1,100,720575940636151032,13,720575940632169356,Mi1,,4
1767,2131,Mi1,100,720575940647995769,37,720575940639963224,Mi1,,5
1768,20013,Mi1,100,720575940631682003,36,720575940637701005,Mi1,,5
1769,22686,Mi1,100,720575940614850088,16,720575940633678734,Mi1,,5
1770,21035,Mi1,100,720575940629180422,20,720575940626633615,Mi1,,4
1771,22326,Mi1,100,720575940634724453,21,720575940632576910,Mi1,,4
1772,21110,Mi1,100,720575940634024303,35,720575940636449678,Mi1,,3
1773,21407,Mi1,100,720575940627723416,20,720575940637752205,Mi1,,4
1774,21278,Mi1,100,720575940612031694,22,720575940623305620,Mi1,,4
1775,21775,Mi1,100,720575940635689626,21,720575940624671636,Mi1,,4
1776,22088,Mi1,100,720575940626026005,12,720575940633320343,Mi1,,5
1777,21904,Mi1,100,720575940624785934,25,720575940626721688,Mi1,,4
1778,2472,Mi1,100,720575940628576335,25,720575940638675034,Mi1,,4
1779,22373,Mi1,100,720575940610533582,23,720575940634284954,Mi1,,3
1780,20964,Mi1,100,720575940610438898,27,720575940628917147,Mi1,,3
1781,21842,Mi1,100,720575940626436733,23,720575940614218655,Mi1,,2
1782,22018,Mi1,100,720575940625924995,37,720575940615803807,Mi1,,4
1783,21575,Mi1,100,720575940614935249,30,720575940642763680,Mi1,,5
1784,22276,Mi1,100,720575940629129679,21,720575940613544866,Mi1,,5
1785,22524,Mi1,100,720575940636481513,29,720575940640238499,Mi1,,5
1786,21157,Mi1,100,720575940612727550,28,720575940643515296,Mi1,,4
1787,21950,Mi1,100,720575940614426595,31,720575940643533728,Mi1,,5
1788,21216,Mi1,100,720575940610952198,37,720575940620757926,Mi1,,4
1789,3529,Mi1,100,720575940631608315,13,720575940618074205,Mi1,,2
1790,21522,Mi1,100,720575940616572992,31,720575940614540199,Mi1,,4
1791,21715,Mi1,100,720575940609463620,26,720575940604812204,Mi1,,4
1792,22433,Mi1,100,720575940628314643,45,720575940605180844,Mi1,,4
1793,22655,Mi1,100,720575940610254037,14,720575940631804845,Mi1,,7
1794,22591,Mi1,100,720575940618311892,19,720575940632818605,Mi1,,5
1795,21487,Mi1,100,720575940625666488,10,720575940607632306,Mi1,,4
1796,21319,Mi1,100,720575940624599836,22,720575940617339835,Mi1,,7
1797,22119,Mi1,100,720575940634215393,12,720575940625331132,Mi1,,5
1798,22215,Mi1,100,720575940610277956,16,720575940627100618,Mi1,,4
1799,21656,Mi1,100,720575940631758423,26,720575940619185099,Mi1,,4
1800,2416,Mi1,100,720575940614212258,21,720575940634200160,Mi1,,5
1801,22170,Mi1,100,720575940630201851,22,720575940631307212,Mi1,,5
1802,23168,Mi1,100,720575940619997121,28,720575940611212238,Mi1,,4
1803,24237,Mi1,100,720575940626774026,17,720575940639511504,Mi1,,6
1804,23667,Mi1,100,720575940619962422,25,720575940633392083,Mi1,,4
1805,23828,Mi1,100,720575940613508210,24,720575940620760029,Mi1,,5
1806,23501,Mi1,100,720575940614850088,17,720575940632931294,Mi1,,5
1807,23607,Mi1,100,720575940636293739,32,720575940615070687,Mi1,,5
1808,22834,Mi1,100,720575940636304218,18,720575940637645790,Mi1,,6
1809,23901,Mi1,100,720575940617236923,28,720575940633695201,Mi1,,4
1810,24387,Mi1,100,720575940637177054,25,720575940612207589,Mi1,,4
1811,1588,Mi1,100,720575940628196908,29,720575940628369418,Mi1,,4
1812,3142,Mi1,100,720575940636425870,24,720575940634302560,Mi1,,5
1813,22877,Mi1,100,720575940621407470,15,720575940628046824,Mi1,,3
1814,22717,Mi1,100,720575940622304895,29,720575940623997931,Mi1,,4
1815,22975,Mi1,100,720575940632194221,29,720575940621507568,Mi1,,4
1816,23307,Mi1,100,720575940634766699,25,720575940623410163,Mi1,,4
1817,24334,Mi1,100,720575940632155922,16,720575940620878836,Mi1,,5
1818,24131,Mi1,100,720575940636050271,19,720575940625052659,Mi1,,3
1819,23101,Mi1,100,720575940622033110,39,720575940635446264,Mi1,,4
1820,22788,Mi1,100,720575940625478458,19,720575940614540286,Mi1,,5
1821,24014,Mi1,100,720575940630407751,38,720575940614347774,Mi1,,3
1822,24285,Mi1,100,720575940626175619,19,720575940628591619,Mi1,,5
1823,1951,Mi1,100,720575940630416766,39,720575940609843298,Mi1,,4
1824,23724,Mi1,100,720575940624733769,6,720575940624985095,Mi1,,4
1825,23963,Mi1,100,720575940604191456,36,720575940624663560,Mi1,,3
1826,23046,Mi1,100,720575940621902674,41,720575940608394249,Mi1,,4
1827,23376,Mi1,100,720575940608553155,19,720575940608760843,Mi1,,5
1828,22919,Mi1,100,720575940641151284,20,720575940622738445,Mi1,,4
1829,24188,Mi1,100,720575940608431061,25,720575940630852623,Mi1,,6
1830,23447,Mi1,100,720575940633476141,18,720575940629969936,Mi1,,5
1831,23542,Mi1,100,720575940610979590,29,720575940617780241,Mi1,,5
1832,23221,Mi1,100,720575940636028261,23,720575940620213268,Mi1,,4
1833,23760,Mi1,100,720575940646433076,33,720575940627657749,Mi1,,2
1834,3223,Mi1,100,720575940625547909,18,720575940610732130,Mi1,,5
1835,24088,Mi1,100,720575940606476478,30,720575940622648344,Mi1,,4
1836,25632,Mi1,100,720575940631087831,23,720575940627115038,Mi1,,6
1837,24479,Mi1,100,720575940631816332,34,720575940622128161,Mi1,,6
1838,25030,Mi1,100,720575940632811112,33,720575940616643618,Mi1,,5
1839,26089,Mi1,100,720575940631717906,15,720575940618114082,Mi1,,3
1840,24626,Mi1,100,720575940632396444,28,720575940644133924,Mi1,,3
1841,25489,Mi1,100,720575940623946851,16,720575940625337381,Mi1,,5
1842,25284,Mi1,100,720575940640180339,5,720575940623000614,Mi1,,6
1843,25731,Mi1,100,720575940633611883,21,720575940623123494,Mi1,,4
1844,25780,Mi1,100,720575940618826314,17,720575940610585646,Mi1,,4
1845,2874,Mi1,100,720575940631103007,23,720575940636156005,Mi1,,5
1846,25826,Mi1,100,720575940627077834,12,720575940619019313,Mi1,,6
1847,24688,Mi1,100,720575940640212413,14,720575940626965562,Mi1,,5
1848,24552,Mi1,100,720575940623946851,38,720575940619889729,Mi1,,5
1849,25872,Mi1,100,720575940621852042,25,720575940631514179,Mi1,,6
1850,25386,Mi1,100,720575940633345375,17,720575940608697412,Mi1,,4
1851,24738,Mi1,100,720575940622718344,13,720575940638250054,Mi1,,1
1852,24964,Mi1,100,720575940660975745,26,720575940638331974,Mi1,,6
1853,24438,Mi1,100,720575940622747772,19,720575940628112456,Mi1,,5
1854,25104,Mi1,100,720575940620739494,10,720575940638350406,Mi1,,7
1855,25148,Mi1,100,720575940610460402,40,720575940628128842,Mi1,,6
1856,1777,Mi1,100,720575940618389054,32,720575940604983398,Mi1,,5
1857,25564,Mi1,100,720575940624628420,23,720575940630989899,Mi1,,4
1858,25306,Mi1,100,720575940624322341,52,720575940630043727,Mi1,,5
1859,25685,Mi1,100,720575940646215022,14,720575940631671889,Mi1,,5
1860,25919,Mi1,100,720575940616496102,23,720575940620637266,Mi1,,4
1861,25974,Mi1,100,720575940604947657,20,720575940627102802,Mi1,,4
1862,25441,Mi1,100,720575940611686513,28,720575940627223634,Mi1,,5
1863,25212,Mi1,100,720575940625547909,31,720575940632712275,Mi1,,5
1864,24769,Mi1,100,720575940636847167,35,720575940616209494,Mi1,,6
1865,26024,Mi1,100,720575940633004359,31,720575940630723671,Mi1,,5
1866,24846,Mi1,100,720575940628273468,33,720575940632861779,Mi1,,5
1867,2571,Mi1,100,720575940621505718,32,720575940629766247,Mi1,,4
1868,24906,Mi1,100,720575940617882342,18,720575940625540185,Mi1,,5
1869,26820,Mi1,100,720575940619471440,30,720575940609739869,Mi1,,3
1870,26890,Mi1,100,720575940610254037,24,720575940634874975,Mi1,,7
1871,26672,Mi1,100,720575940634728043,32,720575940621130849,Mi1,,5
1872,27065,Mi1,100,720575940616097653,37,720575940611173474,Mi1,,4
1873,26405,Mi1,100,720575940621852042,22,720575940622787683,Mi1,,6
1874,26324,Mi1,100,720575940616848140,24,720575940631610472,Mi1,,5
1875,27263,Mi1,100,720575940623566472,25,720575940628694121,Mi1,,4
1876,27322,Mi1,100,720575940630294902,26,720575940614239338,Mi1,,4
1877,27682,Mi1,100,720575940632769678,18,720575940632032360,Mi1,,5
1878,2691,Mi1,100,720575940612162227,22,720575940631883883,Mi1,,5
1879,26998,Mi1,100,720575940626971560,19,720575940644174958,Mi1,,5
1880,27216,Mi1,100,720575940624689610,27,720575940635700335,Mi1,,3
1881,27555,Mi1,100,720575940625577912,10,720575940634193008,Mi1,,2
1882,27512,Mi1,100,720575940611352469,27,720575940612971634,Mi1,,5
1883,26374,Mi1,100,720575940640250496,8,720575940615408757,Mi1,,4
1884,27592,Mi1,100,720575940629377551,9,720575940628806782,Mi1,,4
1885,27398,Mi1,100,720575940631679530,25,720575940638379136,Mi1,,4
1886,26132,Mi1,100,720575940636264952,13,720575940660102273,Mi1,,7
1887,26618,Mi1,100,720575940633731832,34,720575940605840514,Mi1,,4
1888,26550,Mi1,100,720575940625840146,16,720575940648649860,Mi1,,4
1889,2361,Mi1,100,720575940613127574,21,720575940621555821,Mi1,,3
1890,26749,Mi1,100,720575940609667083,47,720575940646458500,Mi1,,4
1891,27757,Mi1,100,720575940620115541,24,720575940620913798,Mi1,,4
1892,26182,Mi1,100,720575940635540887,35,720575940631448716,Mi1,,5
1893,26495,Mi1,100,720575940629866434,14,720575940632190092,Mi1,,4
1894,27151,Mi1,100,720575940612352114,18,720575940637555853,Mi1,,5
1895,26254,Mi1,100,720575940624654570,18,720575940627442831,Mi1,,4
1896,27723,Mi1,100,720575940614104774,17,720575940617180305,Mi1,,4
1897,27642,Mi1,100,720575940631016275,22,720575940616995985,Mi1,,4
1898,27448,Mi1,100,720575940639258200,24,720575940611806357,Mi1,,4
1899,26931,Mi1,100,720575940631432901,35,720575940614208664,Mi1,,4
1900,3055,Mi1,100,720575940630827339,32,720575940603498613,Mi1,,4
1901,26448,Mi1,100,720575940632129295,15,720575940612289689,Mi1,,6
1902,28174,Mi1,100,720575940627077834,14,720575940612316313,Mi1,,6
1903,29123,Mi1,100,720575940620210014,22,720575940631270556,Mi1,,3
1904,29045,Mi1,100,720575940629090048,35,720575940615160991,Mi1,,3
1905,28472,Mi1,100,720575940626644496,23,720575940620625067,Mi1,,4
1906,28935,Mi1,100,720575940618013745,31,720575940636228782,Mi1,,4
1907,28015,Mi1,100,720575940631116586,27,720575940607194290,Mi1,,4
1908,27931,Mi1,100,720575940627167253,35,720575940632007860,Mi1,,5
1909,28406,Mi1,100,720575940626607110,48,720575940623748277,Mi1,,5
1910,28895,Mi1,100,720575940616787061,12,720575940617227449,Mi1,,4
1911,2210,Mi1,100,720575940621472750,34,720575940604635253,Mi1,,7
1912,27856,Mi1,100,720575940626774026,23,720575940617397433,Mi1,,6
1913,28273,Mi1,100,720575940624374013,17,720575940626070714,Mi1,,4
1914,29285,Mi1,100,720575940624136485,21,720575940626349242,Mi1,,4
1915,28820,Mi1,100,720575940621659046,37,720575940638872765,Mi1,,4
1916,27799,Mi1,100,720575940628729617,21,720575940623449284,Mi1,,4
1917,29398,Mi1,100,720575940627160143,28,720575940630801605,Mi1,,4
1918,28213,Mi1,100,720575940617282747,21,720575940626840775,Mi1,,6
1919,29444,Mi1,100,720575940609453010,20,720575940620735691,Mi1,,4
1920,28085,Mi1,100,720575940630542663,25,720575940617270484,Mi1,,4
1921,29329,Mi1,100,720575940624161171,29,720575940608947413,Mi1,,3
1922,1647,Mi1,100,720575940611882725,29,720575940627113994,Mi1,,4
1923,3273,Mi1,100,720575940622930019,15,720575940616517749,Mi1,,5
1924,29224,Mi1,100,720575940613709983,20,720575940619451608,Mi1,,5
1925,28359,Mi1,100,720575940636304218,29,720575940617342169,Mi1,,6
1926,28722,Mi1,100,720575940628423592,13,720575940618368216,Mi1,,3
1927,28681,Mi1,100,720575940614047500,15,720575940616748249,Mi1,,4
1928,28542,Mi1,100,720575940644945352,44,720575940630086876,Mi1,,4
1929,28611,Mi1,100,720575940630386060,37,720575940622320861,Mi1,,4
1930,28121,Mi1,100,720575940638990911,25,720575940630428892,Mi1,,4
1931,28977,Mi1,100,720575940634589922,27,720575940615068895,Mi1,,4
1932,28319,Mi1,100,720575940628618920,15,720575940642045147,Mi1,,4
1933,29178,Mi1,100,720575940616046348,19,720575940633181410,Mi1,,5
1934,3367,Mi1,100,720575940643285645,30,720575940618344571,Mi1,,4
1935,28780,Mi1,100,720575940619333701,19,720575940613307619,Mi1,,5
1936,30624,Mi1,100,720575940611751347,36,720575940612547813,Mi1,,4
1937,30812,Mi1,100,720575940640503640,40,720575940637797609,Mi1,,5
1938,30092,Mi1,100,720575940640318552,13,720575940622320874,Mi1,,6
1939,29905,Mi1,100,720575940623989247,22,720575940624499947,Mi1,,4
1940,30141,Mi1,100,720575940612562525,32,720575940625126635,Mi1,,4
1941,31117,Mi1,100,720575940643862324,32,720575940613262573,Mi1,,5
1942,29684,Mi1,100,720575940622747772,20,720575940619531502,Mi1,,5
1943,30753,Mi1,100,720575940617076258,48,720575940620012782,Mi1,,4
1944,30220,Mi1,100,720575940630936315,38,720575940624018675,Mi1,,6
1945,2031,Mi1,100,720575940627344783,17,720575940620953724,Mi1,,4
